起报时间,预报时间,实际功率 (MW),BiFusionModel预测功率 (MW)
2019-02-23,2019-02-25 05:00:00,2.668359,1.9374267
2019-02-23,2019-02-24 05:30:00,1.610156,3.2643242
2019-02-23,2019-02-24 05:45:00,1.996875,3.006466
2019-02-23,2019-02-24 06:00:00,1.469531,2.8235826
2019-02-23,2019-02-24 06:15:00,1.314844,2.5930498
2019-02-23,2019-02-24 06:30:00,1.381641,2.3840227
2019-02-23,2019-02-24 06:45:00,1.29375,2.163237
2019-02-23,2019-02-24 07:00:00,1.142578,1.9377189
2019-02-23,2019-02-24 07:15:00,1.163672,1.7399414
2019-02-23,2019-02-24 07:30:00,1.117969,1.5248313
2019-02-23,2019-02-24 07:45:00,1.082812,1.3087842
2019-02-23,2019-02-24 08:00:00,0.8085939999999999,1.0859009
2019-02-23,2019-02-24 08:15:00,0.6152340000000001,0.82798046
2019-02-23,2019-02-24 08:30:00,0.464063,0.71616155
2019-02-23,2019-02-24 08:45:00,0.333984,0.52617776
2019-02-23,2019-02-24 09:00:00,0.2355469999999999,0.37362742
2019-02-23,2019-02-24 09:15:00,0.16875,0.2836863
2019-02-23,2019-02-24 09:30:00,0.126563,0.17623979
2019-02-23,2019-02-24 09:45:00,0.0210939999999999,0.11663867
2019-02-23,2019-02-24 10:00:00,0.0,0.049119577
2019-02-23,2019-02-24 10:15:00,0.0,-0.0014064908
2019-02-23,2019-02-24 10:30:00,0.0,-0.0012067519
2019-02-23,2019-02-24 10:45:00,0.0,-0.011975758
2019-02-23,2019-02-24 11:00:00,0.0,-0.014863713
2019-02-23,2019-02-24 11:15:00,0.0,-0.048584715
2019-02-23,2019-02-24 11:30:00,0.0,-0.01807914
2019-02-23,2019-02-24 11:45:00,0.0,-0.030838136
2019-02-23,2019-02-24 12:00:00,0.0,-0.029241562
2019-02-23,2019-02-24 12:15:00,0.0,-0.003124915
2019-02-23,2019-02-24 12:30:00,0.0,0.008343603
2019-02-23,2019-02-24 12:45:00,0.0,-0.01544242
2019-02-23,2019-02-24 13:00:00,0.0,-0.025470093
2019-02-23,2019-02-24 13:15:00,0.0,-0.02716715
2019-02-23,2019-02-24 13:30:00,0.0,-0.03465339
2019-02-23,2019-02-24 13:45:00,0.0,-0.038431324
2019-02-23,2019-02-24 14:00:00,0.0,-0.043904707
2019-02-23,2019-02-24 14:15:00,0.0,-0.0033395067
2019-02-23,2019-02-24 14:30:00,0.0,0.010180302
2019-02-23,2019-02-24 14:45:00,0.0,0.00920846
2019-02-23,2019-02-24 15:00:00,0.0,0.024092888
2019-02-23,2019-02-24 15:15:00,0.0,0.04111173
2019-02-23,2019-02-24 15:30:00,0.0,0.068411075
2019-02-23,2019-02-24 15:45:00,0.0,0.07605065
2019-02-23,2019-02-24 16:00:00,0.0,0.043274473
2019-02-23,2019-02-24 16:15:00,0.0,0.02074483
2019-02-23,2019-02-24 16:30:00,0.0,0.00024908036
2019-02-23,2019-02-24 16:45:00,0.0,-0.0520315
2019-02-23,2019-02-24 17:00:00,0.0,-0.045501806
2019-02-23,2019-02-24 17:15:00,0.0,-0.05447819
2019-02-23,2019-02-24 17:30:00,0.0,-0.07894768
2019-02-23,2019-02-24 17:45:00,0.0,-0.065543614
2019-02-23,2019-02-24 18:00:00,0.0,-0.06231284
2019-02-23,2019-02-24 18:15:00,0.0,-0.07544723
2019-02-23,2019-02-24 18:30:00,0.0,-0.053467754
2019-02-23,2019-02-24 18:45:00,0.0,-0.035135485
2019-02-23,2019-02-24 19:00:00,0.0,-0.003116298
2019-02-23,2019-02-24 19:15:00,0.0,0.026248908
2019-02-23,2019-02-24 19:30:00,0.0,0.0670447
2019-02-23,2019-02-24 19:45:00,0.0,0.054782078
2019-02-23,2019-02-24 20:00:00,0.0,0.07747273
2019-02-23,2019-02-24 20:15:00,0.0,0.09317439
2019-02-23,2019-02-24 20:30:00,0.0,0.08187304
2019-02-23,2019-02-24 20:45:00,0.0,0.08826268
2019-02-23,2019-02-24 21:00:00,0.0,0.029847655
2019-02-23,2019-02-24 21:15:00,0.0,0.011628397
2019-02-23,2019-02-24 21:30:00,0.0,-0.026261069
2019-02-23,2019-02-24 21:45:00,0.0,-0.032486044
2019-02-23,2019-02-24 22:00:00,0.0,-0.07817215
2019-02-23,2019-02-24 22:15:00,0.0,-0.10460962
2019-02-23,2019-02-24 22:30:00,0.0,-0.087871686
2019-02-23,2019-02-24 22:45:00,0.0,-0.08927338
2019-02-23,2019-02-24 23:00:00,0.0,-0.008838333
2019-02-23,2019-02-24 23:15:00,0.007031,0.013080651
2019-02-23,2019-02-24 23:30:00,0.091406,0.123044945
2019-02-23,2019-02-24 23:45:00,0.214453,0.26870263
2019-02-23,2019-02-25 00:00:00,0.267188,0.4210047
2019-02-23,2019-02-25 00:15:00,0.478125,0.62075585
2019-02-23,2019-02-25 00:30:00,0.573047,0.7939266
2019-02-23,2019-02-25 00:45:00,0.727734,0.95929956
2019-02-23,2019-02-25 01:00:00,1.008984,1.2252048
2019-02-23,2019-02-25 01:15:00,1.226953,1.4266135
2019-02-23,2019-02-25 01:30:00,1.430859,1.5847607
2019-02-23,2019-02-25 01:45:00,1.666406,1.8049954
2019-02-23,2019-02-25 02:00:00,1.85625,1.9534922
2019-02-23,2019-02-25 02:15:00,2.109375,2.1182418
2019-02-23,2019-02-25 02:30:00,2.211328,2.1593804
2019-02-23,2019-02-25 02:45:00,2.327344,2.2316177
2019-02-23,2019-02-25 03:00:00,2.397656,2.273489
2019-02-23,2019-02-25 03:15:00,2.548828,2.2406611
2019-02-23,2019-02-25 03:30:00,2.608594,2.2224088
2019-02-23,2019-02-25 03:45:00,2.707031,2.1427078
2019-02-23,2019-02-25 04:00:00,2.742188,2.0859663
2019-02-23,2019-02-25 04:15:00,2.794922,2.0049698
2019-02-23,2019-02-25 04:30:00,2.777344,1.994365
2019-02-23,2019-02-25 04:45:00,2.707031,1.917293
2019-02-23,2019-02-25 05:00:00,2.668359,1.8504052
2019-02-23,2019-02-25 05:15:00,2.626172,1.8467052
2019-02-23,2019-02-24 05:45:00,1.996875,3.2120814
2019-02-23,2019-02-24 06:00:00,1.469531,2.9419782
2019-02-23,2019-02-24 06:15:00,1.314844,2.743286
2019-02-23,2019-02-24 06:30:00,1.381641,2.5028257
2019-02-23,2019-02-24 06:45:00,1.29375,2.2759795
2019-02-23,2019-02-24 07:00:00,1.142578,2.0371275
2019-02-23,2019-02-24 07:15:00,1.163672,1.7986773
2019-02-23,2019-02-24 07:30:00,1.117969,1.5876936
2019-02-23,2019-02-24 07:45:00,1.082812,1.3549274
2019-02-23,2019-02-24 08:00:00,0.8085939999999999,1.1369394
2019-02-23,2019-02-24 08:15:00,0.6152340000000001,0.91408527
2019-02-23,2019-02-24 08:30:00,0.464063,0.66457856
2019-02-23,2019-02-24 08:45:00,0.333984,0.5670653
2019-02-23,2019-02-24 09:00:00,0.2355469999999999,0.40049797
2019-02-23,2019-02-24 09:15:00,0.16875,0.2699698
2019-02-23,2019-02-24 09:30:00,0.126563,0.20803751
2019-02-23,2019-02-24 09:45:00,0.0210939999999999,0.11575098
2019-02-23,2019-02-24 10:00:00,0.0,0.082017764
2019-02-23,2019-02-24 10:15:00,0.0,0.020881847
2019-02-23,2019-02-24 10:30:00,0.0,-0.023587346
2019-02-23,2019-02-24 10:45:00,0.0,-0.009930275
2019-02-23,2019-02-24 11:00:00,0.0,-0.018627815
2019-02-23,2019-02-24 11:15:00,0.0,-0.018889995
2019-02-23,2019-02-24 11:30:00,0.0,-0.055028193
2019-02-23,2019-02-24 11:45:00,0.0,-0.031185277
2019-02-23,2019-02-24 12:00:00,0.0,-0.04762933
2019-02-23,2019-02-24 12:15:00,0.0,-0.049218997
2019-02-23,2019-02-24 12:30:00,0.0,-0.022113282
2019-02-23,2019-02-24 12:45:00,0.0,-0.012310136
2019-02-23,2019-02-24 13:00:00,0.0,-0.035337627
2019-02-23,2019-02-24 13:15:00,0.0,-0.043069974
2019-02-23,2019-02-24 13:30:00,0.0,-0.042941906
2019-02-23,2019-02-24 13:45:00,0.0,-0.05026566
2019-02-23,2019-02-24 14:00:00,0.0,-0.045856565
2019-02-23,2019-02-24 14:15:00,0.0,-0.048501983
2019-02-23,2019-02-24 14:30:00,0.0,-0.005587617
2019-02-23,2019-02-24 14:45:00,0.0,0.006771786
2019-02-23,2019-02-24 15:00:00,0.0,0.003609932
2019-02-23,2019-02-24 15:15:00,0.0,0.01850305
2019-02-23,2019-02-24 15:30:00,0.0,0.045187525
2019-02-23,2019-02-24 15:45:00,0.0,0.072607845
2019-02-23,2019-02-24 16:00:00,0.0,0.07535034
2019-02-23,2019-02-24 16:15:00,0.0,0.043919794
2019-02-23,2019-02-24 16:30:00,0.0,0.016399024
2019-02-23,2019-02-24 16:45:00,0.0,-0.0031723585
2019-02-23,2019-02-24 17:00:00,0.0,-0.05775195
2019-02-23,2019-02-24 17:15:00,0.0,-0.053171776
2019-02-23,2019-02-24 17:30:00,0.0,-0.06289432
2019-02-23,2019-02-24 17:45:00,0.0,-0.08917436
2019-02-23,2019-02-24 18:00:00,0.0,-0.0787009
2019-02-23,2019-02-24 18:15:00,0.0,-0.07444954
2019-02-23,2019-02-24 18:30:00,0.0,-0.08673072
2019-02-23,2019-02-24 18:45:00,0.0,-0.06337597
2019-02-23,2019-02-24 19:00:00,0.0,-0.03901414
2019-02-23,2019-02-24 19:15:00,0.0,0.0017947401
2019-02-23,2019-02-24 19:30:00,0.0,0.035443775
2019-02-23,2019-02-24 19:45:00,0.0,0.08382018
2019-02-23,2019-02-24 20:00:00,0.0,0.070024945
2019-02-23,2019-02-24 20:15:00,0.0,0.0911614
2019-02-23,2019-02-24 20:30:00,0.0,0.109818384
2019-02-23,2019-02-24 20:45:00,0.0,0.09397973
2019-02-23,2019-02-24 21:00:00,0.0,0.098350644
2019-02-23,2019-02-24 21:15:00,0.0,0.03172808
2019-02-23,2019-02-24 21:30:00,0.0,0.0070899725
2019-02-23,2019-02-24 21:45:00,0.0,-0.036879987
2019-02-23,2019-02-24 22:00:00,0.0,-0.036503784
2019-02-23,2019-02-24 22:15:00,0.0,-0.080812976
2019-02-23,2019-02-24 22:30:00,0.0,-0.099652275
2019-02-23,2019-02-24 22:45:00,0.0,-0.060837075
2019-02-23,2019-02-24 23:00:00,0.0,-0.04153598
2019-02-23,2019-02-24 23:15:00,0.007031,0.06701975
2019-02-23,2019-02-24 23:30:00,0.091406,0.11216141
2019-02-23,2019-02-24 23:45:00,0.214453,0.25728124
2019-02-23,2019-02-25 00:00:00,0.267188,0.42854854
2019-02-23,2019-02-25 00:15:00,0.478125,0.60458404
2019-02-23,2019-02-25 00:30:00,0.573047,0.82605547
2019-02-23,2019-02-25 00:45:00,0.727734,1.0070131
2019-02-23,2019-02-25 01:00:00,1.008984,1.182121
2019-02-23,2019-02-25 01:15:00,1.226953,1.4442885
2019-02-23,2019-02-25 01:30:00,1.430859,1.6473068
2019-02-23,2019-02-25 01:45:00,1.666406,1.7915891
2019-02-23,2019-02-25 02:00:00,1.85625,1.9948022
2019-02-23,2019-02-25 02:15:00,2.109375,2.1257613
2019-02-23,2019-02-25 02:30:00,2.211328,2.2689722
2019-02-23,2019-02-25 02:45:00,2.327344,2.2839293
2019-02-23,2019-02-25 03:00:00,2.397656,2.3313751
2019-02-23,2019-02-25 03:15:00,2.548828,2.3500044
2019-02-23,2019-02-25 03:30:00,2.608594,2.2897773
2019-02-23,2019-02-25 03:45:00,2.707031,2.24992
2019-02-23,2019-02-25 04:00:00,2.742188,2.1498322
2019-02-23,2019-02-25 04:15:00,2.794922,2.0697355
2019-02-23,2019-02-25 04:30:00,2.777344,1.9726036
2019-02-23,2019-02-25 04:45:00,2.707031,1.9356687
2019-02-23,2019-02-25 05:00:00,2.668359,1.8599408
2019-02-23,2019-02-25 05:15:00,2.626172,1.7832974
2019-02-23,2019-02-25 05:30:00,2.288672,1.7644987
2019-02-23,2019-02-24 06:00:00,1.469531,3.0729399
2019-02-23,2019-02-24 06:15:00,1.314844,2.8005395
2019-02-23,2019-02-24 06:30:00,1.381641,2.5977259
2019-02-23,2019-02-24 06:45:00,1.29375,2.3491755
2019-02-23,2019-02-24 07:00:00,1.142578,2.103496
2019-02-23,2019-02-24 07:15:00,1.163672,1.8597392
2019-02-23,2019-02-24 07:30:00,1.117969,1.6038133
2019-02-23,2019-02-24 07:45:00,1.082812,1.3924977
2019-02-23,2019-02-24 08:00:00,0.8085939999999999,1.155279
2019-02-23,2019-02-24 08:15:00,0.6152340000000001,0.947829
2019-02-23,2019-02-24 08:30:00,0.464063,0.7445739
2019-02-23,2019-02-24 08:45:00,0.333984,0.510244
2019-02-23,2019-02-24 09:00:00,0.2355469999999999,0.43338463
2019-02-23,2019-02-24 09:15:00,0.16875,0.29555416
2019-02-23,2019-02-24 09:30:00,0.126563,0.19870701
2019-02-23,2019-02-24 09:45:00,0.0210939999999999,0.15820803
2019-02-23,2019-02-24 10:00:00,0.0,0.0885362
2019-02-23,2019-02-24 10:15:00,0.0,0.06582586
2019-02-23,2019-02-24 10:30:00,0.0,0.018348832
2019-02-23,2019-02-24 10:45:00,0.0,-0.0179407
2019-02-23,2019-02-24 11:00:00,0.0,-0.0031215847
2019-02-23,2019-02-24 11:15:00,0.0,-0.01683668
2019-02-23,2019-02-24 11:30:00,0.0,-0.023054605
2019-02-23,2019-02-24 11:45:00,0.0,-0.05046784
2019-02-23,2019-02-24 12:00:00,0.0,-0.035843268
2019-02-23,2019-02-24 12:15:00,0.0,-0.06318022
2019-02-23,2019-02-24 12:30:00,0.0,-0.05724922
2019-02-23,2019-02-24 12:45:00,0.0,-0.038824204
2019-02-23,2019-02-24 13:00:00,0.0,-0.020692058
2019-02-23,2019-02-24 13:15:00,0.0,-0.04346944
2019-02-23,2019-02-24 13:30:00,0.0,-0.04440376
2019-02-23,2019-02-24 13:45:00,0.0,-0.041025616
2019-02-23,2019-02-24 14:00:00,0.0,-0.04055016
2019-02-23,2019-02-24 14:15:00,0.0,-0.037511274
2019-02-23,2019-02-24 14:30:00,0.0,-0.032891054
2019-02-23,2019-02-24 14:45:00,0.0,0.011704411
2019-02-23,2019-02-24 15:00:00,0.0,0.020615693
2019-02-23,2019-02-24 15:15:00,0.0,0.018563865
2019-02-23,2019-02-24 15:30:00,0.0,0.03256356
2019-02-23,2019-02-24 15:45:00,0.0,0.05186285
2019-02-23,2019-02-24 16:00:00,0.0,0.07443179
2019-02-23,2019-02-24 16:15:00,0.0,0.08300269
2019-02-23,2019-02-24 16:30:00,0.0,0.04226283
2019-02-23,2019-02-24 16:45:00,0.0,0.010858429
2019-02-23,2019-02-24 17:00:00,0.0,-0.0118025765
2019-02-23,2019-02-24 17:15:00,0.0,-0.057555947
2019-02-23,2019-02-24 17:30:00,0.0,-0.055597737
2019-02-23,2019-02-24 17:45:00,0.0,-0.06454745
2019-02-23,2019-02-24 18:00:00,0.0,-0.08438903
2019-02-23,2019-02-24 18:15:00,0.0,-0.07728756
2019-02-23,2019-02-24 18:30:00,0.0,-0.07408633
2019-02-23,2019-02-24 18:45:00,0.0,-0.08608044
2019-02-23,2019-02-24 19:00:00,0.0,-0.062532425
2019-02-23,2019-02-24 19:15:00,0.0,-0.03665819
2019-02-23,2019-02-24 19:30:00,0.0,0.0036516138
2019-02-23,2019-02-24 19:45:00,0.0,0.038042463
2019-02-23,2019-02-24 20:00:00,0.0,0.083831996
2019-02-23,2019-02-24 20:15:00,0.0,0.06961044
2019-02-23,2019-02-24 20:30:00,0.0,0.084846854
2019-02-23,2019-02-24 20:45:00,0.0,0.098219015
2019-02-23,2019-02-24 21:00:00,0.0,0.081875354
2019-02-23,2019-02-24 21:15:00,0.0,0.08149938
2019-02-23,2019-02-24 21:30:00,0.0,0.016333506
2019-02-23,2019-02-24 21:45:00,0.0,-0.005046293
2019-02-23,2019-02-24 22:00:00,0.0,-0.036383457
2019-02-23,2019-02-24 22:15:00,0.0,-0.020468839
2019-02-23,2019-02-24 22:30:00,0.0,-0.04123062
2019-02-23,2019-02-24 22:45:00,0.0,-0.035788126
2019-02-23,2019-02-24 23:00:00,0.0,0.042478584
2019-02-23,2019-02-24 23:15:00,0.007031,0.09928884
2019-02-23,2019-02-24 23:30:00,0.091406,0.239158
2019-02-23,2019-02-24 23:45:00,0.214453,0.3156545
2019-02-23,2019-02-25 00:00:00,0.267188,0.49489227
2019-02-23,2019-02-25 00:15:00,0.478125,0.68098235
2019-02-23,2019-02-25 00:30:00,0.573047,0.8710027
2019-02-23,2019-02-25 00:45:00,0.727734,1.0958977
2019-02-23,2019-02-25 01:00:00,1.008984,1.2710464
2019-02-23,2019-02-25 01:15:00,1.226953,1.4402283
2019-02-23,2019-02-25 01:30:00,1.430859,1.6765953
2019-02-23,2019-02-25 01:45:00,1.666406,1.8602924
2019-02-23,2019-02-25 02:00:00,1.85625,1.9711305
2019-02-23,2019-02-25 02:15:00,2.109375,2.1446104
2019-02-23,2019-02-25 02:30:00,2.211328,2.2494512
2019-02-23,2019-02-25 02:45:00,2.327344,2.3530262
2019-02-23,2019-02-25 03:00:00,2.397656,2.3320105
2019-02-23,2019-02-25 03:15:00,2.548828,2.360799
2019-02-23,2019-02-25 03:30:00,2.608594,2.3526566
2019-02-23,2019-02-25 03:45:00,2.707031,2.2773244
2019-02-23,2019-02-25 04:00:00,2.742188,2.2231784
2019-02-23,2019-02-25 04:15:00,2.794922,2.1226907
2019-02-23,2019-02-25 04:30:00,2.777344,2.026595
2019-02-23,2019-02-25 04:45:00,2.707031,1.9286511
2019-02-23,2019-02-25 05:00:00,2.668359,1.8816794
2019-02-23,2019-02-25 05:15:00,2.626172,1.8146186
2019-02-23,2019-02-25 05:30:00,2.288672,1.7358222
2019-02-23,2019-02-25 05:45:00,2.496094,1.7052075
2019-02-23,2019-02-24 06:15:00,1.314844,3.025292
2019-02-23,2019-02-24 06:30:00,1.381641,2.7242463
2019-02-23,2019-02-24 06:45:00,1.29375,2.4964023
2019-02-23,2019-02-24 07:00:00,1.142578,2.222767
2019-02-23,2019-02-24 07:15:00,1.163672,1.9468765
2019-02-23,2019-02-24 07:30:00,1.117969,1.6875507
2019-02-23,2019-02-24 07:45:00,1.082812,1.4107946
2019-02-23,2019-02-24 08:00:00,0.8085939999999999,1.1953133
2019-02-23,2019-02-24 08:15:00,0.6152340000000001,0.9551914
2019-02-23,2019-02-24 08:30:00,0.464063,0.76093245
2019-02-23,2019-02-24 08:45:00,0.333984,0.58036447
2019-02-23,2019-02-24 09:00:00,0.2355469999999999,0.36500135
2019-02-23,2019-02-24 09:15:00,0.16875,0.31081036
2019-02-23,2019-02-24 09:30:00,0.126563,0.20587127
2019-02-23,2019-02-24 09:45:00,0.0210939999999999,0.14262109
2019-02-23,2019-02-24 10:00:00,0.0,0.124373496
2019-02-23,2019-02-24 10:15:00,0.0,0.07610896
2019-02-23,2019-02-24 10:30:00,0.0,0.06314971
2019-02-23,2019-02-24 10:45:00,0.0,0.027941262
2019-02-23,2019-02-24 11:00:00,0.0,-0.0011081547
2019-02-23,2019-02-24 11:15:00,0.0,0.012644807
2019-02-23,2019-02-24 11:30:00,0.0,-0.009586137
2019-02-23,2019-02-24 11:45:00,0.0,-0.022755293
2019-02-23,2019-02-24 12:00:00,0.0,-0.04716581
2019-02-23,2019-02-24 12:15:00,0.0,-0.041896634
2019-02-23,2019-02-24 12:30:00,0.0,-0.07962534
2019-02-23,2019-02-24 12:45:00,0.0,-0.06839787
2019-02-23,2019-02-24 13:00:00,0.0,-0.05621982
2019-02-23,2019-02-24 13:15:00,0.0,-0.031646937
2019-02-23,2019-02-24 13:30:00,0.0,-0.051140573
2019-02-23,2019-02-24 13:45:00,0.0,-0.045862176
2019-02-23,2019-02-24 14:00:00,0.0,-0.038045444
2019-02-23,2019-02-24 14:15:00,0.0,-0.029898837
2019-02-23,2019-02-24 14:30:00,0.0,-0.026912622
2019-02-23,2019-02-24 14:45:00,0.0,-0.0178295
2019-02-23,2019-02-24 15:00:00,0.0,0.028647795
2019-02-23,2019-02-24 15:15:00,0.0,0.03375971
2019-02-23,2019-02-24 15:30:00,0.0,0.030249674
2019-02-23,2019-02-24 15:45:00,0.0,0.043092597
2019-02-23,2019-02-24 16:00:00,0.0,0.054812618
2019-02-23,2019-02-24 16:15:00,0.0,0.07149953
2019-02-23,2019-02-24 16:30:00,0.0,0.08411269
2019-02-23,2019-02-24 16:45:00,0.0,0.03563712
2019-02-23,2019-02-24 17:00:00,0.0,0.00088018365
2019-02-23,2019-02-24 17:15:00,0.0,-0.023061648
2019-02-23,2019-02-24 17:30:00,0.0,-0.06087384
2019-02-23,2019-02-24 17:45:00,0.0,-0.059804186
2019-02-23,2019-02-24 18:00:00,0.0,-0.06519802
2019-02-23,2019-02-24 18:15:00,0.0,-0.07822412
2019-02-23,2019-02-24 18:30:00,0.0,-0.07176439
2019-02-23,2019-02-24 18:45:00,0.0,-0.06730886
2019-02-23,2019-02-24 19:00:00,0.0,-0.07793749
2019-02-23,2019-02-24 19:15:00,0.0,-0.054019447
2019-02-23,2019-02-24 19:30:00,0.0,-0.025943851
2019-02-23,2019-02-24 19:45:00,0.0,0.012926871
2019-02-23,2019-02-24 20:00:00,0.0,0.04725036
2019-02-23,2019-02-24 20:15:00,0.0,0.08933249
2019-02-23,2019-02-24 20:30:00,0.0,0.072367325
2019-02-23,2019-02-24 20:45:00,0.0,0.08085958
2019-02-23,2019-02-24 21:00:00,0.0,0.088214144
2019-02-23,2019-02-24 21:15:00,0.0,0.0685348
2019-02-23,2019-02-24 21:30:00,0.0,0.06339855
2019-02-23,2019-02-24 21:45:00,0.0,-0.0022010282
2019-02-23,2019-02-24 22:00:00,0.0,-0.021112785
2019-02-23,2019-02-24 22:15:00,0.0,-0.03905099
2019-02-23,2019-02-24 22:30:00,0.0,-0.005794212
2019-02-23,2019-02-24 22:45:00,0.0,-0.0022092685
2019-02-23,2019-02-24 23:00:00,0.0,0.028235655
2019-02-23,2019-02-24 23:15:00,0.007031,0.14574042
2019-02-23,2019-02-24 23:30:00,0.091406,0.2410698
2019-02-23,2019-02-24 23:45:00,0.214453,0.4112911
2019-02-23,2019-02-25 00:00:00,0.267188,0.518235
2019-02-23,2019-02-25 00:15:00,0.478125,0.72931504
2019-02-23,2019-02-25 00:30:00,0.573047,0.92811275
2019-02-23,2019-02-25 00:45:00,0.727734,1.1302354
2019-02-23,2019-02-25 01:00:00,1.008984,1.3566856
2019-02-23,2019-02-25 01:15:00,1.226953,1.5208795
2019-02-23,2019-02-25 01:30:00,1.430859,1.6800313
2019-02-23,2019-02-25 01:45:00,1.666406,1.8885248
2019-02-23,2019-02-25 02:00:00,1.85625,2.0470731
2019-02-23,2019-02-25 02:15:00,2.109375,2.1238244
2019-02-23,2019-02-25 02:30:00,2.211328,2.2619762
2019-02-23,2019-02-25 02:45:00,2.327344,2.3406806
2019-02-23,2019-02-25 03:00:00,2.397656,2.404275
2019-02-23,2019-02-25 03:15:00,2.548828,2.3492596
2019-02-23,2019-02-25 03:30:00,2.608594,2.3569148
2019-02-23,2019-02-25 03:45:00,2.707031,2.325571
2019-02-23,2019-02-25 04:00:00,2.742188,2.2334785
2019-02-23,2019-02-25 04:15:00,2.794922,2.1675186
2019-02-23,2019-02-25 04:30:00,2.777344,2.068289
2019-02-23,2019-02-25 04:45:00,2.707031,1.9610482
2019-02-23,2019-02-25 05:00:00,2.668359,1.8680423
2019-02-23,2019-02-25 05:15:00,2.626172,1.816418
2019-02-23,2019-02-25 05:30:00,2.288672,1.7623289
2019-02-23,2019-02-25 05:45:00,2.496094,1.6842287
2019-02-23,2019-02-25 06:00:00,2.496094,1.6461929
2019-02-23,2019-02-24 06:30:00,1.381641,2.8795912
2019-02-23,2019-02-24 06:45:00,1.29375,2.5575314
2019-02-23,2019-02-24 07:00:00,1.142578,2.3106031
2019-02-23,2019-02-24 07:15:00,1.163672,2.0215094
2019-02-23,2019-02-24 07:30:00,1.117969,1.7271132
2019-02-23,2019-02-24 07:45:00,1.082812,1.4618826
2019-02-23,2019-02-24 08:00:00,0.8085939999999999,1.1766632
2019-02-23,2019-02-24 08:15:00,0.6152340000000001,0.9703845
2019-02-23,2019-02-24 08:30:00,0.464063,0.74114996
2019-02-23,2019-02-24 08:45:00,0.333984,0.5700446
2019-02-23,2019-02-24 09:00:00,0.2355469999999999,0.42422155
2019-02-23,2019-02-24 09:15:00,0.16875,0.23563527
2019-02-23,2019-02-24 09:30:00,0.126563,0.20822962
2019-02-23,2019-02-24 09:45:00,0.0210939999999999,0.14182466
2019-02-23,2019-02-24 10:00:00,0.0,0.113388196
2019-02-23,2019-02-24 10:15:00,0.0,0.11659659
2019-02-23,2019-02-24 10:30:00,0.0,0.08622399
2019-02-23,2019-02-24 10:45:00,0.0,0.07544636
2019-02-23,2019-02-24 11:00:00,0.0,0.05036507
2019-02-23,2019-02-24 11:15:00,0.0,0.023407405
2019-02-23,2019-02-24 11:30:00,0.0,0.0300416
2019-02-23,2019-02-24 11:45:00,0.0,-0.0036603175
2019-02-23,2019-02-24 12:00:00,0.0,-0.028082402
2019-02-23,2019-02-24 12:15:00,0.0,-0.050060786
2019-02-23,2019-02-24 12:30:00,0.0,-0.05637823
2019-02-23,2019-02-24 12:45:00,0.0,-0.10435131
2019-02-23,2019-02-24 13:00:00,0.0,-0.08799588
2019-02-23,2019-02-24 13:15:00,0.0,-0.0802891
2019-02-23,2019-02-24 13:30:00,0.0,-0.051647224
2019-02-23,2019-02-24 13:45:00,0.0,-0.067412496
2019-02-23,2019-02-24 14:00:00,0.0,-0.056306317
2019-02-23,2019-02-24 14:15:00,0.0,-0.04219181
2019-02-23,2019-02-24 14:30:00,0.0,-0.02845855
2019-02-23,2019-02-24 14:45:00,0.0,-0.025156282
2019-02-23,2019-02-24 15:00:00,0.0,-0.012012411
2019-02-23,2019-02-24 15:15:00,0.0,0.035588827
2019-02-23,2019-02-24 15:30:00,0.0,0.03798317
2019-02-23,2019-02-24 15:45:00,0.0,0.03265448
2019-02-23,2019-02-24 16:00:00,0.0,0.044850077
2019-02-23,2019-02-24 16:15:00,0.0,0.048865236
2019-02-23,2019-02-24 16:30:00,0.0,0.05941921
2019-02-23,2019-02-24 16:45:00,0.0,0.07857373
2019-02-23,2019-02-24 17:00:00,0.0,0.024779761
2019-02-23,2019-02-24 17:15:00,0.0,-0.012073677
2019-02-23,2019-02-24 17:30:00,0.0,-0.034638405
2019-02-23,2019-02-24 17:45:00,0.0,-0.0633804
2019-02-23,2019-02-24 18:00:00,0.0,-0.061688744
2019-02-23,2019-02-24 18:15:00,0.0,-0.06302152
2019-02-23,2019-02-24 18:30:00,0.0,-0.06989148
2019-02-23,2019-02-24 18:45:00,0.0,-0.06491997
2019-02-23,2019-02-24 19:00:00,0.0,-0.05832524
2019-02-23,2019-02-24 19:15:00,0.0,-0.068523325
2019-02-23,2019-02-24 19:30:00,0.0,-0.047508784
2019-02-23,2019-02-24 19:45:00,0.0,-0.017320797
2019-02-23,2019-02-24 20:00:00,0.0,0.018909626
2019-02-23,2019-02-24 20:15:00,0.0,0.050412163
2019-02-23,2019-02-24 20:30:00,0.0,0.089108735
2019-02-23,2019-02-24 20:45:00,0.0,0.068192795
2019-02-23,2019-02-24 21:00:00,0.0,0.07272758
2019-02-23,2019-02-24 21:15:00,0.0,0.07391974
2019-02-23,2019-02-24 21:30:00,0.0,0.05334384
2019-02-23,2019-02-24 21:45:00,0.0,0.045703847
2019-02-23,2019-02-24 22:00:00,0.0,-0.0160807
2019-02-23,2019-02-24 22:15:00,0.0,-0.030393295
2019-02-23,2019-02-24 22:30:00,0.0,-0.032482572
2019-02-23,2019-02-24 22:45:00,0.0,0.019186787
